X;Y;Z
3.23;0.91;6.09
3.68;2.77;6.25
2.59;0.28;6.26
3.51;1.56;6.47
3.18;1.56;6.02
2.78;1.92;6.22
3.91;2.18;6.45
2.21;2.52;6.02
3.23;2.58;6.09
1.32;0.24;5.83
2.97;2.02;5.57
3.15;0.5;5.81
1.02;1.43;5.72
3.48;0.47;6.28
3.42;0.32;6.15
1.35;2.38;5.73
4.19;2.35;6.64
1.39;1.43;5.85
1.39;2.2;5.85
3.33;2.57;6.22
4.13;0.8;6.43
2.71;0.1;5.6
3.79;2.85;6.67
3.29;2.9;6.01
2.78;0.67;5.61
3.52;0.2;6.3
3.63;1.8;6.23
4.19;0.47;6.67
3.78;2.39;6.4
4.09;2.74;6.77
2.27;1.67;6.15
2.58;1.9;6.15
1.49;0.4;5.88
2.99;0.84;6.29
3.82;1.14;6.31
4.19;0.86;6.51
2.99;0.02;5.76
1.06;0;5.72
2.03;1.68;6.07
3.21;1.71;6.36
3.58;2.37;6.49
2.53;1.9;6.24
2.33;3;6.07
3.72;2.23;6.27
0.98;0.13;5.61
1.83;0.39;5.89
4;1.75;6.38
3.56;0.84;6.2
2.41;2.05;6.09
0.95;2.23;5.61
3.02;1.56;6.41
2.92;1.66;6.37
2.64;2.41;6.17
3.57;2.75;6.32
4.19;0.08;6.79
2.52;2.66;6.13
3.98;1.64;6.63
3.7;1.38;6.37
3.76;2.64;6.39
3.39;1.47;6.53
2.21;0.56;6.02
2.07;1.29;5.97
2.12;3;5.99
3.64;0.46;6.24
3.79;0.28;6.67
3.13;1.37;5.79
3.29;1.66;6.01
2.95;2.15;6.38
2.94;0.08;6.38
2.85;2.53;6.24
2.31;0.27;6.16
2.06;2.03;6.08
3.95;0.38;6.36
3.3;0.42;6.02
2.71;1;5.51
1.54;2.62;5.79
3.44;2.04;6.55
3.28;2.15;5.99
3.25;1.91;6.38
3.24;0.16;6.48
3.66;2.4;6.24
0.89;1.66;5.67
4.09;0.8;6.66
2.88;2.49;5.61
2.97;1.89;6.28
3.52;2.35;6.19
0.89;1.32;5.66
2.88;1.05;6.25
4.09;1.71;6.61
2.35;0.97;6.07
4.01;1.79;6.49
2.84;2.83;5.61
2.77;1.27;6.32
0.95;2.79;5.61
2.52;2.84;6.23
1.46;0.14;5.87
3.36;1.71;6.1
3.36;0.26;6.11
4.09;2.05;6.63
3.18;3;6.02
4;0.64;6.74
3.18;2.53;5.85
3.1;0.52;6.43
1.5;0.93;5.89
3.06;0.72;5.86
1.19;0.25;5.68
3.65;0.45;6.62
2.87;1.18;5.51
3.25;0.5;5.95
1.49;1.07;5.78
1.77;2.32;5.98
3.44;0.45;6.16
2.82;1.83;5.51
3.87;1.85;6.33
1.06;1.13;5.73
4.19;1.24;6.46
2.05;0.45;5.97
3.01;1.48;5.62
2.4;1.22;6.09
2.71;2.08;5.61
3.23;1.07;5.92
3.06;0.22;6.31
3.07;0.67;6.42
4.19;0.21;6.8
3.68;2.81;6.52
3.51;2.76;6.57
3.62;0;6.51
2.71;1.31;5.51
1.54;2.91;5.79
3.03;1.1;6.3
3.74;0.19;6.65
2;2.41;6.06
4.19;1.75;6.54
0.98;0.89;5.71
3.36;1.01;6.1
3.21;0.59;6.06
2.53;0.96;6.24
1.45;2.45;5.87
1.7;3;5.9
2.82;2.04;5.51
1.49;0.43;5.78
4.19;1.42;6.53
3.26;1.56;6.49
2.55;0;6.16
3.81;0.1;6.57
3.02;0.4;6.41
3.74;1.46;6.65
3.12;2.81;5.77
4;1.49;6.49
1.57;3;5.8
3.91;1.46;6.45
3.39;1.96;6.14
3.59;0.37;6.22
2.71;2.73;5.52
1.43;2.65;5.76
1.57;1.43;5.91
2.71;1.4;5.6
2.71;2.24;5.51
3.24;1.6;6.11
2.95;2.18;5.54
1.14;0.76;5.76
1.27;0.94;5.7
3.63;0.87;6.51
0.96;1.01;5.61
2.94;0.08;5.69
3.2;1.68;5.88
3.15;1.12;6.45
2.96;0.36;5.55
2.86;3;6.25
3.83;1.76;6.58
3.74;1.65;6.65
3.18;2.12;6.46
1.6;1.29;5.81
2.14;0.17;6.11
3.03;1.7;5.65
2.18;2.88;6.01
3.06;3;5.74
1.67;0.06;5.84
3.43;2.78;6.55
1.3;2.64;5.82
2.53;0.82;6.13
3.56;1.56;6.31
1;1.53;5.72
3.98;0.1;6.73
3.2;0.06;5.88
3.28;1.45;6.16
2.14;2.37;6
3.99;3;6.66
3.97;0.47;6.48
2.32;2.83;6.17
1.43;1.3;5.86
2.93;0.65;5.69
0.9;1.15;5.61
3.2;0.05;6.06
3.24;0.9;5.93
3.69;0.12;6.53
1.22;1.11;5.68
2.38;2.49;6.19
1.41;1.69;5.75
3.19;0.33;6.46
1.37;0.59;5.74
3.78;0.53;6.56
1.89;0.22;6.02
3.73;2.21;6.38
0.9;2.08;5.61
3.58;1.95;6.49
3.29;0.71;6.01
1.3;2.68;5.71
3.05;0.84;5.85
1.19;2.55;5.68
3.98;1.46;6.63
3.44;0.36;6.26
3.2;2.49;6.05
2.79;0.91;5.61
3.47;0.8;6.17
2.5;1.97;6.12
2.22;0.8;6.13
3.86;2.64;6.43
3.68;0.23;6.36
4.19;1.23;6.8
1.96;2.93;5.94
3.35;0.54;6.1
3.22;1.02;6.37
3.1;2.63;6.43
1.75;0.87;5.87
3.02;2.73;6.41
2.32;0.78;6.17
1.36;1.38;5.73
3.19;1.82;6.04
3.14;2.64;5.97
3.56;1.89;6.31
1.17;0.45;5.67
3.58;2.9;6.6
2.9;1.61;6.26
2.97;0.18;6.39
4.09;1.71;6.42
4.07;2.09;6.41
1.32;1.78;5.83
2.93;2.2;6.27
0.89;0.71;5.63
1.62;0.58;5.82
3.69;1.28;6.26
3.45;1.45;6.27
1.67;1.11;5.94
3.64;0.66;6.24
2.7;2.88;6.19
2.06;0.37;6.08
3.95;2.38;6.72
3.56;0;6.57
3.91;2.24;6.34
1.85;2.56;5.9
2.79;2.35;5.61
3.15;1.79;6.35
3.13;1.78;5.78
3.18;0.93;6.46
3.2;1.34;5.88
1.51;1.97;5.78
3.01;2.37;5.79
3.66;0.11;6.62
4.19;2.25;6.55
2.3;2.2;6.16
2.3;2.01;6.05
3.31;0.58;6.4
3.22;1.99;5.9
3.92;1.08;6.61
2.78;0.6;6.22
2.36;2.76;6.07
4.02;2.34;6.75
2.96;1.51;6.28
2.71;1.64;5.59
3.9;2.88;6.71
3.4;0.67;6.43
3.81;1.1;6.68
0.99;2.88;5.61
4.17;3;6.46
2.98;2.73;5.74
3.19;2.81;6.04
4.19;0.05;6.57
1.68;0.47;5.84
3.6;1.87;6.6
3.03;2.39;6.3
3.28;2.93;6.16
2.78;0;6.22
3.41;0;6.47
3.06;1.24;5.68
2.71;0.83;5.51
4.16;0.07;6.44
1.33;2.95;5.72
2.97;0.69;5.56
3.39;1.6;6.24
3.45;0.56;6.27
3.84;1.46;6.32
3.79;0;6.65
3.15;2.63;6.34
1.94;1.45;6.04
4.04;0.86;6.4
4.19;0.66;6.56
3.16;2.02;6
3.85;2.37;6.69
1.9;3;5.93
1.05;0.23;5.63
3.71;2.28;6.64
4.08;1.4;1.9
1.42;3;5.53
0.99;0.46;2.55
1.18;0.25;5.51
0.95;3;2.99
2.54;2.74;1.82
2.64;0.28;1.8
2.71;1.55;5.6
2.54;1.5;2.67
4.08;0.03;1.75
4.1;2.78;1.92
0.89;1.93;4.2
0.99;0.42;4.1
1.15;1.75;2.87
0.92;1.54;5.61
2.71;2.84;5.6
2.12;0.65;2.97
2.1;3;2.91
2.09;0.77;5.51
2.64;1.15;1.7
0.99;1.1;4.73
1.64;2.37;2.34
3.37;2.56;1.6
0.98;0;3.29
0.89;2.73;3.84
2.06;0;2.38
2.71;0.18;5.58
0.89;1.03;3.17
2.64;2.39;2.73
2.09;1.99;5.61
0.99;2.46;4.84
1.54;1.08;2.44
3.35;0.27;1.6
3.59;0.92;1.7
2.64;0.31;2.76
1.84;1.84;2.87
1.97;0.01;5.61
2.54;2.01;2.1
3.19;1.72;1.6
1.09;2.97;2.44
1.46;2.56;2.97
1.55;0;2.9
4.11;2.1;1.92
0.94;0;4.63
1.3;1.09;5.61
2.54;0.76;2.27
4.18;0.67;1.92
0.89;2.14;2.56
0.99;1.2;2.52
2.71;0.73;5.53
0.99;1.45;3.6
1.18;2.43;5.61
1.99;0.53;2.44
2.34;2.73;2.34
2.33;2.46;5.61
0.99;0.5;4.97
1.85;1.35;5.61
0.89;1.66;5
1.63;1.15;2.97
0.89;1.17;4.15
2.64;0.93;2.8
2.24;0;2.92
2.07;2.46;2.87
1.75;1.69;2.34
0.89;3;4.4
2.8;2.11;1.7
3.81;1.7;1.6
0.99;2.3;3.31
0.89;3;5.25
0.89;0.78;3.65
2.44;2.02;2.97
1.44;1.71;5.61
0.99;0;2.46
2.54;1.49;2.03
3.08;3;1.61
0.89;0.09;5.24
0.92;0;3.77
1.47;0.66;2.87
2.94;0.69;1.6
0.89;2.05;5.6
1.49;0;2.36
3.52;2.97;1.7
1.93;1.27;2.44
1.73;3;2.39
2.71;2.22;5.58
2.04;2.23;2.44
2.5;2.78;2.97
2.21;3;5.51
2.63;0;2.29
0.89;0.95;5.47
0.89;0.74;4.47
1.65;0.51;5.61
1.88;2.53;5.61
1.28;1.71;2.44
2.94;2.59;1.7
1.46;2.11;2.87
2.22;1.04;2.87
2.26;1.74;2.34
1.67;3;2.93
2.71;1.19;5.58
0.89;0.84;4.98
3.54;1.4;1.6
0.99;2.52;2.78
2.22;1.52;2.97
0.89;2.1;5.06
3.92;0.7;1.6
2.64;2.49;2.16
2.32;1.39;5.61
1.24;1.06;2.87
0.99;0.4;3.32
3.46;2.06;1.7
2.34;1.19;2.34
0.89;2.78;3.34
2.64;2.02;2.56
3.73;0.37;1.7
2.89;0;1.63
1.08;0.24;2.97
2.2;0.33;5.51
1.22;2.29;2.44
3.03;1.2;1.7
0.89;2.38;4.24
0.9;0.57;5.61
2.64;0.76;1.86
1.44;0.46;2.34
2.54;0.38;2.17
4.18;1.09;1.7
2.58;3;2.31
3.88;2.46;1.6
0.99;1.77;4.53
0.99;2.75;4.61
2.48;1.84;5.51
1.4;1.48;2.87
0.89;1.37;2.96
1.53;1.99;2.34
2.71;1.55;1.7
3.65;0;1.63
0.99;2.78;4.96
2.24;0.29;2.44
2.54;2.81;2.61
0.89;2.92;5.59
1.27;0.67;5.51
4.08;1.73;1.89
2.64;1.07;2.25
0.99;0.8;2.72
1.89;1.4;2.87
0.89;2.11;3.66
4.18;0.4;1.61
0.89;2.43;5.32
0.95;0;5.56
4.01;3;1.64
1.33;2.12;5.51
2.64;1.7;2.28
2.41;2.28;2.44
1.77;2.21;5.51
4.17;2.66;1.6
2.39;1.02;5.61
0.89;1.64;3.91
0.99;2.2;2.97
2.11;3;2.35
0.89;1.96;3.31
0.89;1.59;2.49
1.25;0.72;2.34
0.92;3;3.66
0.93;2.39;2.34
2.06;0.94;2.44
0.89;0.37;4.52
1.86;3;5.6
1.85;1.01;5.61
2.74;3;1.66
1.74;1.66;5.51
1.48;1.35;5.61
2.64;0.46;2.48
0.99;2.11;4.62
1.51;2.6;5.51
1.45;2.7;2.44
0.99;1.12;3.81
1.7;0.23;5.51
0.89;0.01;2.77
2.54;2.25;1.83
0.89;0.34;3.66
1.82;2.18;2.87
2.56;0;2.65
1.82;0.27;2.34
2.64;0.06;2.97
3.46;0.59;1.6
1.98;1.91;2.44
3.87;1.26;1.7
1.84;0.47;2.97
0.98;3;4.05
1.42;0;5.58
4.16;0.25;1.92
2.39;0.02;5.61
1;0.91;2.34
0.99;0.64;3.9
0.95;1.25;5.61
4.18;2.14;1.61
1.87;0.84;2.97
1.42;2.88;2.87
4.11;2.44;1.92
0.99;1.28;4.45
2.56;0;1.93
0.99;2.67;4.3
1.63;0.72;2.44
1.42;2.99;2.44
2.38;3;2.88
1.33;1.3;2.34
0.89;0.44;3.05
2.41;2.39;2.97
1.11;1.76;5.51
2.64;2.44;1.6
2.54;0.62;2.78
2.64;1.26;2.78
2.64;1.73;2.9
2.71;2.54;5.54
0.99;1.28;3.29
0.89;0.05;4.2
0.99;1.51;4.6
3.23;0;1.65
4.16;1.71;1.6
3.2;0.9;1.6
3.57;1.8;1.7
2.01;2.63;2.34
2.35;2.14;5.51
3.88;2.08;1.7
3.07;0.41;1.7
0.89;2.52;3.11
0.96;0;4.92
1.87;0;2.97
1.41;0.32;2.87
0.99;1.86;2.62
2.38;1.98;2.34
0.89;1.66;2.9
1.76;2.57;2.44
0.99;2.59;2.49
1.09;2.76;5.51
2.05;1.64;5.51
0.99;1.54;4.32
4.11;0.98;1.92
2.54;1.48;2.3
1.62;0.43;2.87
0.99;1.37;3.97
0.89;1.08;2.86
1.79;2.7;2.97
1.25;0.17;2.44
2.54;1.83;1.85
0.99;0.48;5.28
2.35;1.76;2.87
2.24;2.76;2.87
0.89;1.03;3.48
2.55;3;2.01
3.13;2.02;1.7
0.99;1.44;5.23
1.27;2.39;2.87
0.99;2.92;2.7
2.5;0.34;5.51
2.25;0.38;2.87
4.18;0.66;1.66
0.89;1.83;5.32
3.6;2.37;1.7
2.54;0.78;2.6
3.7;2.68;1.7
3.28;1.29;1.6
1.4;1.2;2.97
2.48;3;5.55
1.54;0.82;5.61
1.24;1;2.34
2.54;0.67;1.6
2.54;1.14;1.97
1.83;0.68;5.51
2.17;2.08;2.97
4.18;1.35;1.62
0.89;1.67;3.19
2.25;2.5;2.44
1.04;1.91;2.34
0.99;0.76;3.18
3.17;2.38;1.6
1.6;1.12;5.51
2.92;0.95;1.7
1.66;1.41;2.34
1.83;1.02;2.34
1.19;2.95;2.87
0.99;1.46;2.72
2.54;1.06;2.54
0.99;2.29;3.88
2.9;1.78;1.6
2.6;0;1.61
1.8;0;2.4
2.54;0.22;2.5
3.08;1.46;1.7
2.1;1.16;5.51
2.71;1.91;5.56
2.63;1.82;1.6
2.75;0.49;1.7
0.99;0.97;4.39
2.6;3;2.93
2.64;1.72;2.54
2.04;1.61;2.44
2.46;0.6;5.61
0.89;1.4;4.93
0.99;1.89;4.8
3.9;1.47;1.6
0.99;2.49;3.57
2.06;1.69;2.87
1.62;1.68;2.87
0.89;2.71;5.28
1.96;1.13;2.97
2.39;0.53;2.44
0.89;0.32;5.44
2.82;0.28;1.6
1.49;1.61;2.34
2.64;2.49;2.5
3.84;1.01;1.6
2.5;1.02;2.97
0.9;3;4.87
1;0.03;2.97
0.99;2.27;2.73
1.21;1.3;5.61
1.37;1.87;2.87
0.89;1.22;5.35
0.89;2.43;4.49
0.99;0.46;2.79
1.55;2.09;5.61
0.99;1.85;3.85
1.41;0.36;5.51
2.64;2.76;2.17
3.2;0.64;1.7
1.48;0.95;2.87
2.39;0;2.43
3.57;1.17;1.7
2.54;0.91;1.7
0.99;1.99;2.83
2.04;2.82;5.61
2.54;2.47;1.93
1.08;0.86;5.61
1.69;2.37;2.97
2.71;0.42;5.59
2.36;1.27;2.87
2.87;2.37;1.6
2.48;1.46;2.97
0.99;0.16;2.64
2.64;2.12;2.82
1.54;0.25;2.44
1.22;2.72;2.97
1.85;1.93;5.61
2.71;0.96;5.61
2.54;2.25;2.11
1.15;1.42;2.87
2.37;3;2.4
2.64;2.04;1.85
0.97;2.77;2.34
1.3;2.04;2.44
2.64;2.13;2.35
1.05;1.22;2.97
1.82;2.81;2.44
4.18;1.52;1.75
2.03;0.24;2.97
1.76;2.74;5.61
0.92;3;3.21
0.98;0;3.56
1.16;3;5.6
1.64;1.46;2.97
2.22;1.49;2.34
2.42;0.78;2.97
1;0.32;2.34
2.38;2.72;5.61
1.96;0.39;5.61
0.99;1.73;3.54
4.18;1.92;1.75
0.89;2.56;5.54
2.12;2.26;5.61
0.99;0.28;4.75
0.99;0.76;4.7
0.99;1.22;5.07
0.99;1.76;4.07
3.79;2.99;1.7
1.13;0.68;2.97
0.89;2.78;2.85
3.29;2.96;1.7
2.23;0.74;2.44
2.04;1.41;5.61
1.05;2.59;2.97
3.7;1.52;1.7
2.1;2.6;5.61
0.89;0.62;5.12
1.14;1.49;5.51
2.64;0.96;2.06
1.72;0;5.55
0.89;0.67;5.44
4.12;0.45;1.92
2.64;1.91;2.79
3.5;2.76;1.7
0.9;0;4.43
2.6;2.03;1.6
2.74;2.72;1.6
1.25;0;2.89
4.03;1.95;1.6
3.83;0.13;1.6
2.64;1.31;2.06
0.99;2.2;5.41
0.89;2.72;3.59
1.75;2.17;2.44
2.64;1.27;2.45
2.64;2.56;2.9
4.18;2.96;1.9
2.05;2.71;2.97
2.42;0.49;2.97
0.89;0.35;3.92
4.18;0.84;1.8
0.89;2.21;4.35
2.17;0;5.51
2.03;0.74;2.34
3.05;0.15;1.7
2.64;0.63;2.12
2.49;1.29;5.51
1.1;1.39;2.34
1.1;1.12;5.51
2.64;2.25;2.56
0.99;2.97;3.44
2.33;0.97;2.44
1.81;1.62;2.97
3.94;2.72;1.6
3.72;1.96;1.6
2.54;1.27;2.24
4.18;2.47;1.72
1.58;2.42;5.51
1.63;1.94;5.51
2.71;0.82;1.6
0.89;0.17;3.19
1.17;0;5.55
0.99;0.99;5.11
2.54;2.56;2.69
2.64;2.38;2.97
0.99;0.95;2.52
1.27;2.51;2.34
0.99;2.22;4.94
1.19;0.42;2.97
2.54;0.41;1.68
0.89;0.59;2.35
2.14;0.89;2.97
0.99;2.03;3.93
0.99;0.6;4.39
2.08;0.09;2.87
0.99;0.97;3.63
2.52;2.29;5.61
2.1;1.92;2.87
1.24;2.09;2.87
0.89;2.21;5.23
0.99;2.06;3.13
1.26;0.46;2.44
2.54;2.99;2.51
2.3;1.68;5.61
3.12;2.79;1.7
1.29;2.82;5.61
1.73;0.24;2.87
4.08;1.18;1.86
2.64;2.8;2.41
1.28;1.85;5.61
4.01;0.93;1.7
2.89;1.47;1.6
0.99;2.18;4.07
4.02;2.34;1.7
1.27;0.83;2.97
1.27;2.9;2.34
4.18;0.22;1.74
1.54;0.21;5.61
0.99;1.68;2.68
0.99;1.76;3.06
0.89;1.31;3.8
2.54;1.44;1.63
4.18;2.86;1.64
0.99;0.93;3.98
2.15;2.06;2.44
0.99;0.57;3.47
3.59;0.24;1.6
0.89;2.7;3.07
2.54;1.88;2.26
2.54;0.19;2.27
3.27;0.44;1.7
2.64;1.7;1.98
2.64;1.5;2.49
3.35;0.8;1.7
2.49;2.47;2.34
1.95;0.21;5.51
2.88;1.13;1.6
3.16;1.09;1.6
2.52;1.49;5.51
1.11;2.21;5.61
0.89;0.33;5.02
1.53;2.19;2.44
1.35;0.89;5.51
0.89;1.33;4.64
0.99;2.58;5.08
2.45;0;2.87
0.99;0.77;4.2
3.91;0.52;1.7
2.59;0;5.56
1.12;1.72;2.34
3.32;2.4;1.7
1.65;3;5.59
0.99;2.4;2.58
0.99;2.05;3.5
0.89;1.34;2.6
2.64;0.59;2.33
0.89;1.07;2.39
2.19;0.95;5.51
4.08;2.64;1.79
2.64;0.77;2.93
1.98;0.95;2.87
2.36;0.28;5.61
1.31;1.5;2.34
0.89;1.63;5.34
1.67;0.53;2.34
0.89;1.37;5.47
3.76;2.83;1.6
1.25;0;2.34
2.54;2.99;1.74
2.6;1.26;2.97
0.89;2.51;3.87
3.71;0.6;1.7
2.54;0.31;1.97
2.1;1.35;2.97
2.54;2.25;1.64
1.53;0.22;2.97
1.98;2.19;2.97
1.83;2.95;2.87
2.06;0.56;5.61
0.99;2.75;4.07
0.99;0.09;4.05
3.4;0.98;1.6
3.72;2.52;1.6
2.29;2.26;2.87
1.64;1.97;2.87
0.89;1.64;4.18
2.54;0.91;1.88
2.26;0.74;5.61
1.91;2.51;2.97
0.89;1.89;2.96
2;0.33;2.44
2.93;3;1.69
2.54;0.13;2.8
2.48;1.72;2.44
2.5;2.24;2.87
1.56;2.84;2.34
2.51;0.87;5.51
1.07;0.97;2.97
0.89;0.6;3.74
1.75;1.04;2.87
0.99;1.35;4.18
1.13;0.45;5.51
0.99;1.78;3.35
0.98;3;5.06
0.94;3;4.64
0.99;2.37;5.06
2.21;2.56;2.97
0.89;0.91;2.95
1.93;2.34;5.51
1.43;0.9;2.44
0.99;2.51;4.09
0.97;1.85;5.61
2.59;3;2.73
3.23;2.63;1.7
2.21;2.8;2.44
2.54;1.64;1.64
2.64;1.42;1.85
0.99;2.53;4.65
1.99;2.89;2.44
3.68;2.16;1.7
2.54;0.47;2.66
2.42;0.31;2.34
2.54;0.51;1.88
1.6;2.84;2.97
1.52;1.28;2.44
1.38;2.31;5.61
0.99;1.53;3.29
3;1.65;1.7
1.43;1.79;2.34
0.9;2.29;5.61
1.88;1.46;2.34
0.99;0.17;4.46
0.99;2.35;4.63
2.17;1.9;2.34
2.17;1.26;2.44
0.89;0.94;4.22
0.99;1.71;4.73
2.64;2.7;1.97
1.83;2.01;2.97
0.99;0.83;5.47
4.13;0.06;1.92
1.63;2.71;2.44
2.54;1.69;2.73
1.58;2.85;5.51
2.54;1.09;2.79
1.42;0.54;5.61
2.79;1.92;1.6
0.92;3;5.43
0.99;0.54;4.64
3.4;2.24;1.6
2.72;2.28;1.7
4.18;1.58;1.92
3.15;2.2;1.7
0.89;0.27;5.27
1.85;2.42;2.34
0.89;2.55;3.4
0.99;0.86;5.27
0.99;1.76;2.46
0.99;0.99;4.88
4.08;1.91;1.91
0.99;1.86;5.02
2.54;1.31;2.61
0.9;3;2.53
0.89;2.63;4.77
3.38;1.81;1.7
3.41;1.61;1.6
2.54;2.65;1.65
3.45;0;1.63
0.89;2.01;4.37
0.89;1.92;2.48
3.31;2.76;1.6
2.68;3;5.54
0.99;2.79;4.78
0.98;3;4.25
2.64;0.91;2.52
2.01;2.41;2.44
0.99;0.67;2.58
1.31;0.16;5.61
1.75;1.22;5.51
1.75;0.88;2.44
2.64;2.33;2.36
2.54;2.12;2.67
2.54;0.12;2.06
1.03;2.29;2.44
1.92;2.06;2.34
4.01;1.66;1.7
1.5;2.33;2.87
2.49;2.79;5.51
2.83;1.67;1.7
0.99;0.27;5.61
2.54;2.66;2.51
2.28;1.96;2.87
2.53;2.53;5.51
2.64;2.69;2.77
0.96;0;5.39
2.3;0.63;2.87
0.89;0.53;4.25
1.39;2.34;2.44
2.73;1;1.6
0.99;1.44;2.49
4.08;2.07;1.73
0.99;0.11;5.04
3.94;0;1.63
1.7;0.7;2.87
1.33;1.66;2.97
4.03;1.15;1.6
0.99;2.73;2.65
2.64;2.61;2.32
1.93;0.11;2.34
0.91;3;3.88
0.89;0.56;4.83
2.11;0.42;2.97
2.61;0.21;1.6
0.99;0.19;3.64
1.97;1.75;2.34
2.06;2.43;5.61
1.18;2.75;2.44
2.27;0.21;2.97
0.89;2.21;4.75
1.68;0.13;2.44
0.89;1.93;5.17
1.23;2.24;2.97
0.99;2.38;3.07
1.53;1.78;5.51
4.18;2.28;1.86
2.28;1.84;5.61
2.54;0.63;2.45
2.22;2.69;5.51
3.37;1.14;1.6
1.09;0.62;2.44
1.8;1.21;2.34
4.08;0.59;1.77
0.92;1.05;5.61
4.08;0.83;1.92
0.92;2.94;2.34
0.99;0.22;3.41
2.64;2.79;1.72
1.32;2.51;5.61
3.92;2.6;1.7
0.89;2.32;3.51
0.99;1.69;5.15
2.64;1.52;2.9
2.64;0.9;2.33
1.38;1.45;5.51
0.89;2.14;2.86
2.17;2.36;2.34
1.25;0.23;2.87
1.68;1.85;2.34
0.89;1.17;4.33
1.56;2.55;2.34
0.89;2.21;4.53
0.89;0.56;3.28
0.99;1.5;3.01
2.64;1.9;2.96
0.99;2.02;5.27
0.89;0.28;4.23
2.19;0.52;2.34
2.98;2.13;1.6
1.39;0.75;2.44
4.09;0.82;1.6
2.64;1.9;1.98
1.28;1.16;2.44
3.55;0.43;1.6
1.93;1.8;5.51
1.37;0.29;2.34
2.34;2.53;2.87
1.86;0.64;2.34
0.89;2.04;2.35
0.99;1.04;3.31
0.89;1.64;4.46
2.64;0.34;2.97
3.89;1.86;1.7
2.71;1.74;5.61
2.54;1.92;2.45
2.54;1.74;2.12
3.99;1.34;1.6
0.89;1.7;3.67
4;0.3;1.7
1.65;1.41;5.61
3.57;0.75;1.6
1.6;1.65;5.61
2.54;0.75;2.01
1.33;0.51;2.87
3.85;2.27;1.7
1.76;1.32;2.97
1.15;1.99;5.51
0.99;0.81;3.34
1.31;1.63;5.51
0.99;1.3;2.79
1.49;0.44;2.97
2.44;1.54;2.44
0.99;1.09;2.71
0.99;1.3;4.83
0.89;1.17;3.02
2.68;1.32;1.6
1.94;0.69;2.87
0.9;2.73;5.61
2.98;2.26;1.7
1.25;1.92;2.97
1.1;1.18;2.34
2.54;0.42;2.86
2.54;1.19;1.82
2.64;2.53;1.79
0.99;1.27;3.64
2.84;2.84;1.7
0.89;1.83;2.8
2.33;1.52;5.51
1.6;2.46;2.87
1.03;2.77;2.97
2.26;0.16;5.51
2.66;2.07;5.61
1.02;2.1;2.44
0.99;0.23;2.48
2.28;0.49;5.51
0.99;1.83;4.31
2.64;2.35;2.03
1.34;2.99;2.97
3.08;1.87;1.7
2.54;2.37;2.59
1.06;0.67;5.61
3.02;0.8;1.7
2.64;0.65;1.73
2.54;2.83;2.77
2.54;2.38;2.22
1.55;1.81;2.97
0.89;1.01;4.57
0.99;2.8;4.44
0.89;0.26;2.72
2.64;1.67;1.79
2.64;0.02;2.46
0.89;2.61;4.17
3;0.56;1.7
4.18;2.31;1.64
2.64;0.31;2.59
1.88;1.64;5.61
1.48;0.65;5.51
2.64;0.53;2.93
2.42;0.81;2.44
1.85;0.98;2.97
1.92;0.87;5.51
1.16;2.46;2.97
0.99;1.08;5.39
1.03;2.92;2.87
0.89;0.73;3.45
0.89;0.59;2.89
0.89;1.58;4.82
1.44;2.01;5.51
1.96;2.15;5.61
2.54;1.82;2.62
2.47;1.06;2.34
1.21;1.42;2.44
1.59;2.68;2.87
3.18;0.32;1.6
2.54;2.84;2.26
0.99;0.34;4.37
2.51;0.45;2.34
2.06;1.11;2.34
2.45;0.27;2.87
2.64;0.14;1.9
0.89;0.87;3.79
1.7;0.72;5.61
2.64;0.16;2.68
0.99;1.9;3.2
1.68;2.18;2.97
1.04;0.97;5.51
2.14;1.75;2.44
0.89;0.19;3.8
0.89;1.41;4.32
4.18;1.31;1.8
2.04;1.83;5.61
4.08;2.81;1.73
2.64;2.85;2.9
2.13;0.17;5.61
2.5;1.16;5.61
0.99;2.06;2.66
1.7;1.97;2.44
0.99;2.5;3.27
0.99;1.4;3.4
2.55;1;5.61
1.75;2.04;5.61
2.28;2.95;2.97
2.48;2.62;2.97
0.99;2.85;2.54
2.64;0;2.13
0.99;0.16;2.87
1.63;1.32;2.87
4.16;2.58;1.92
2.71;1.36;5.53
2.5;0.18;5.51
0.99;1.54;5.08
0.95;1.33;2.34
2.05;3;5.57
4.08;0.34;1.82
1.33;2.52;2.87
0.89;2.51;2.92
1.5;1.45;2.44
2.34;1.23;5.61
0.89;2.78;5.08
0.89;0.42;3.46
3.06;2.66;1.6
2.64;0.09;1.74
1.85;1.8;2.44
2.41;1.59;2.87
1.96;2.69;5.51
1.67;0.99;5.61
3.31;0.68;1.6
3.22;1.86;1.6
1.76;0.61;2.97
0.99;1.19;3.42
1.8;0.41;5.51
0.89;1.56;3.46
0.91;0;5.1
2.18;1.01;2.34
2.64;1.01;2.66
0.99;2.43;4.36
2.19;0.12;2.44
2.35;2.4;2.34
2.71;2.69;5.6
4.18;1.76;1.77
2.95;0.13;1.6
2.18;1.29;5.51
2.06;2.11;2.87
2.25;2.85;5.61
1.92;3;2.35
1.37;2.17;2.44
1.69;1.15;2.44
0.99;1.28;3.12
0.89;2.66;4.45
1.12;0.56;2.87
0.99;0.71;4.05
0.89;1.31;5.14
1.1;0.12;2.34
2.64;1.1;2.43
0.89;0.42;5.17
